seq_id,genus_taxid
RS_GCF_000300875.1,379068.0
RS_GCF_004799345.1,1649489.0
RS_GCF_900116365.1,561555.0
RS_GCF_010671605.1,472054.0
RS_GCF_002836475.1,237.0
RS_GCF_013874595.1,76831.0
RS_GCF_007997085.1,52959.0
RS_GCF_900239345.1,104267.0
RS_GCF_001697185.1,1518147.0
RS_GCF_000220525.1,1916646.0
RS_GCF_009193215.1,1644102.0
RS_GCF_012524075.1,358023.0
RS_GCF_001761325.1,2700084.0
RS_GCF_003449015.1,2706948.0
RS_GCF_002369955.1,1755829.0
RS_GCF_900129245.1,59732.0
RS_GCF_003610695.1,2782229.0
RS_GCF_011058315.1,944321.0
RS_GCF_000735695.2,2782231.0
RS_GCF_003860565.1,501783.0
RS_GCF_003852705.1,2715289.0
RS_GCF_000301075.1,59735.0
RS_GCF_900141665.1,1433995.0
RS_GCF_009663465.1,34084.0
RS_GCF_006088815.1,308865.0
RS_GCF_007845635.1,1778601.0
RS_GCF_000382425.1,59734.0
RS_GCF_900142565.1,1572663.0
RS_GCF_900115015.1,1762932.0
RS_GCF_000751595.1,1013.0
RS_GCF_900089075.1,1935184.0
RS_GCF_014042165.1,1572763.0
RS_GCF_900538215.1,28250.0
RS_GCF_000334405.1,34098.0
RS_GCF_000829155.1,2716471.0
RS_GCF_000331975.1,670955.0
RS_GCF_008933165.1,1577779.0
RS_GCF_000236705.1,267986.0
RS_GCF_003337435.1,1333716.0
RS_GCF_003851885.1,2681566.0
RS_GCF_007558725.1,332102.0
RS_GCF_003402975.1,200473.0
RS_GCF_900116425.1,559293.0
RS_GCF_001661595.2,246873.0
RS_GCF_003234935.1,2772525.0
RS_GCF_007995015.1,1649465.0
RS_GCF_010686655.1,246876.0
RS_GCF_008806325.1,444513.0
RS_GCF_007993035.1,2058169.0
RS_GCF_900100705.1,84567.0
RS_GCF_003609575.1,1903173.0
RS_GCF_011089895.1,423349.0
RS_GCF_003130405.1,2703944.0
RS_GCF_003002875.1,1288026.0
RS_GCF_900103545.1,2762385.0
RS_GCF_004208525.1,28453.0
RS_GCF_900112315.1,416949.0
RS_GCF_014334135.1,407021.0
RS_GCF_000427965.1,376469.0
RS_GCF_004339765.1,2762352.0
RS_GCF_000242635.2,929509.0
RS_GCF_008033235.1,1773450.0
RS_GCF_000511175.1,504481.0
RS_GCF_003254115.1,1004300.0
RS_GCF_007971225.1,1874621.0
RS_GCF_900115755.1,1649476.0
RS_GCF_900107765.1,1769012.0
RS_GCF_005233845.1,2675671.0
RS_GCF_003097095.1,649460.0
RS_GCF_003412455.1,2680022.0
RS_GCF_004354985.1,460073.0
RS_GCF_004366355.1,1795363.0
RS_GCF_001654455.1,379899.0
RS_GCF_000425585.1,296051.0
RS_GCF_900129295.1,398041.0
RS_GCF_001953305.1,1648511.0
RS_GCF_003332885.2,2678539.0
RS_GCF_004337505.1,1789690.0
RS_GCF_004834005.1,354354.0
RS_GCF_003555545.1,2698688.0
RS_GCF_003991355.1,1860196.0
RS_GCF_003991195.1,2590666.0
GB_GCA_002413325.1,2045098.0
RS_GCF_000814475.1,1004301.0
RS_GCF_014168535.1,649461.0
GB_GCA_014377385.1,1004303.0
RS_GCF_008386695.1,79328.0
RS_GCF_002797735.1,1649506.0
RS_GCF_003236175.1,2307285.0
RS_GCF_003545695.1,2601681.0
RS_GCF_000379805.1,70994.0
RS_GCF_007993045.1,1564515.0
RS_GCF_002646595.1,2762562.0
RS_GCF_000212735.1,2349.0
RS_GCF_000250635.1,1007.0
RS_GCF_000724545.1,365032.0
RS_GCF_900230225.1,107.0
RS_GCF_000296815.2,861913.0
RS_GCF_009184635.1,451373.0
RS_GCF_000331105.1,861914.0
RS_GCF_001870735.1,1914260.0
RS_GCF_003334855.1,332157.0
RS_GCF_003014695.1,120831.0
RS_GCF_009296315.1,442431.0
RS_GCF_004348825.1,2679998.0
RS_GCF_014202275.1,1747773.0
RS_GCF_000218895.1,105.0
RS_GCF_011250515.1,2676247.0
RS_GCF_003148625.1,217140.0
RS_GCF_002270355.1,101.0
RS_GCF_900115665.1,1664383.0
RS_GCF_900103285.1,700450.0
RS_GCF_009905725.1,319458.0
RS_GCF_001306455.1,2031119.0
RS_GCF_003258705.1,2173039.0
RS_GCF_003418935.1,312278.0
RS_GCF_013256425.1,89966.0
RS_GCF_005771675.1,1951300.0
RS_GCF_009931655.1,323449.0
RS_GCF_008017455.1,2710873.0
RS_GCF_001310085.1,1379908.0
RS_GCF_009913235.1,1649474.0
RS_GCF_014075995.1,299566.0
RS_GCF_900100765.1,1522128.0
RS_GCF_900112255.1,992.0
RS_GCF_000426725.1,1011.0
RS_GCF_000014145.1,978.0
RS_GCF_000430505.1,1937963.0
RS_GCF_000169175.1,1023.0
RS_GCF_000426825.1,28194.0
RS_GCF_002843425.1,2071614.0
RS_GCF_900113045.1,1938003.0
RS_GCF_000265505.1,1937972.0
RS_GCF_000422585.1,1937999.0
RS_GCF_012641475.1,59739.0
RS_GCF_003149185.1,379074.0
RS_GCF_000379765.1,70992.0
RS_GCF_001593605.1,246875.0
RS_GCF_003014575.1,1187078.0
RS_GCF_003316845.1,280472.0
RS_GCF_000330725.2,1245590.0
RS_GCF_003003005.1,1769735.0
RS_GCF_000295935.2,647744.0
GB_GCA_014652135.1,1511649.0
RS_GCF_000265405.1,232244.0
RS_GCF_000381545.1,336827.0
RS_GCF_000265075.1,1187887.0
RS_GCF_014280965.1,390846.0
RS_GCF_000714815.1,1494913.0
RS_GCF_007483685.1,1237104.0
RS_GCF_010119225.1,68288.0
RS_GCF_000390185.1,1774589.0
RS_GCF_003347495.1,1822461.0
RS_GCF_001274635.1,59740.0
RS_GCF_900111145.1,290180.0
RS_GCF_900167975.1,1210119.0
RS_GCF_003589925.1,1433993.0
RS_GCF_003990915.1,2682476.0
RS_GCF_000331535.1,396811.0
RS_GCF_003386095.1,643701.0
RS_GCF_900188325.1,447678.0
RS_GCF_003171675.1,156993.0
RS_GCF_902498805.1,1649461.0
RS_GCF_000183425.1,869806.0
RS_GCF_000597885.1,1133570.0
RS_GCF_000346615.1,1265689.0
RS_GCF_003351905.1,273135.0
RS_GCF_000020565.1,281119.0
RS_GCF_001715195.1,1974209.0
RS_GCF_000375465.1,455358.0
RS_GCF_900182705.1,649462.0
RS_GCF_002287075.1,1397106.0
RS_GCF_900182555.1,1397107.0
RS_GCF_003353065.1,2489367.0
RS_GCF_002894645.1,146918.0
RS_GCF_002954405.1,1853226.0
RS_GCF_002554795.1,1855405.0
RS_GCF_000419585.1,689697.0
RS_GCF_002554705.1,1829937.0
RS_GCF_000024845.1,29548.0
RS_GCF_002283555.1,1434037.0
RS_GCF_002257665.1,907202.0
RS_GCF_011601315.1,1091.0
RS_GCF_001747405.1,256319.0
RS_GCF_000020625.1,1101.0
GB_GCA_002763895.1,1868323.0
RS_GCF_000020525.1,100715.0
RS_GCF_000258405.1,795750.0
RS_GCF_000279145.1,1134403.0
RS_GCF_001536065.1,1855365.0
GB_GCA_001899175.1,1662329.0
RS_GCF_001886815.1,187144.0
RS_GCF_000695095.2,173479.0
RS_GCF_000522985.1,1706036.0
RS_GCF_014202995.1,1804994.0
GB_GCA_000403035.1,1432311.0
RS_GCF_902767785.1,832.0
GB_GCA_009777135.1,1812918.0
GB_GCA_001045525.1,1860139.0
RS_GCF_000474745.1,1505231.0
RS_GCF_004353895.1,2593013.0
RS_GCF_000146065.2,456826.0
GB_GCA_003646025.1,2044589.0
GB_GCA_013138965.1,1870822.0
GB_GCA_001618605.1,2152900.0
GB_GCA_008086245.1,2703814.0
RS_GCF_900141815.1,361050.0
RS_GCF_000739615.1,574899.0
RS_GCF_002885095.1,239934.0
RS_GCF_004364345.1,48463.0
RS_GCF_000172155.1,2735.0
RS_GCF_011044495.1,1348508.0
RS_GCF_005780165.1,2717700.0
RS_GCF_000173075.1,295577.0
RS_GCF_001613545.1,1649503.0
RS_GCF_001318295.1,134550.0
RS_GCF_004421255.1,511745.0
RS_GCF_000379365.1,1541670.0
RS_GCF_000172555.1,1032526.0
RS_GCF_011044775.1,1775685.0
RS_GCF_000019965.1,178440.0
RS_GCF_001580045.1,1849551.0
RS_GCF_000242935.2,1148783.0
RS_GCF_007559335.1,2706524.0
RS_GCF_003096195.1,2028344.0
RS_GCF_002310495.1,2576890.0
RS_GCF_900104925.1,1961799.0
GB_GCA_903885525.1,2055839.0
RS_GCF_014230145.1,455433.0
GB_GCA_003226295.1,2480624.0
RS_GCF_014230055.1,388745.0
RS_GCF_000025905.1,442430.0
RS_GCF_014230085.1,2175957.0
GB_GCA_014651635.1,468938.0
RS_GCF_900890705.1,2750657.0
RS_GCF_001017655.1,1921784.0
RS_GCF_900761715.1,172900.0
RS_GCF_000170755.1,256846.0
RS_GCF_011087585.1,112987.0
RS_GCF_000011565.2,282132.0
GB_GCA_000756735.1,1851152.0
RS_GCF_000875975.1,83551.0
RS_GCF_000092785.1,71666.0
RS_GCF_000750955.1,340070.0
RS_GCF_900000175.1,483422.0
RS_GCF_000009945.1,810.0
RS_GCF_901000775.1,292833.0
RS_GCF_000237205.1,34093.0
RS_GCF_003339615.1,1348235.0
RS_GCF_007741535.1,1579505.0
RS_GCF_014192335.1,265488.0
RS_GCF_007860215.1,2714592.0
RS_GCF_008065135.1,1579506.0
RS_GCF_008087665.1,2005380.0
RS_GCF_000025185.1,123.0
GB_GCA_012515235.1,1441942.0
RS_GCF_007748115.1,2714594.0
RS_GCF_007859755.1,265487.0
RS_GCF_007746075.1,2691417.0
RS_GCF_007860015.1,1400386.0
RS_GCF_002277955.1,1676125.0
RS_GCF_001983935.1,204225.0
RS_GCF_013036045.1,2714737.0
RS_GCF_007744075.1,1649453.0
RS_GCF_900113665.1,1779141.0
RS_GCF_000165715.2,1649490.0
RS_GCF_000255655.1,656899.0
RS_GCF_001707835.1,1649480.0
RS_GCF_901538265.1,113.0
RS_GCF_002197845.1,1914234.0
RS_GCF_008254045.1,2731450.0
RS_GCF_000255705.1,600332.0
RS_GCF_901538355.1,2051044.0
RS_GCF_011065895.1,1763521.0
RS_GCF_008087625.1,1511635.0
RS_GCF_000242455.2,466152.0
RS_GCF_007752535.1,2680020.0
RS_GCF_000186345.1,127.0
RS_GCF_000284115.1,666508.0
RS_GCF_014207595.1,1472699.0
RS_GCF_002007645.1,2690159.0
RS_GCF_002117005.1,2483368.0
RS_GCF_001999965.1,2690160.0
RS_GCF_000949635.1,380240.0
RS_GCF_000296795.1,360731.0
RS_GCF_900232105.1,380738.0
RS_GCF_002443295.1,236756.0
GB_GCA_000493945.1,1462415.0
GB_GCA_003290465.1,2315418.0
RS_GCF_000020145.1,423604.0
RS_GCF_001027545.1,1408194.0
GB_GCA_000402295.1,1462351.0
RS_GCF_004102945.1,1930592.0
RS_GCF_000410535.2,157.0
RS_GCF_009768935.1,1937016.0
RS_GCF_000373545.1,2024958.0
RS_GCF_000507245.1,1616789.0
RS_GCF_000143985.1,1911556.0
RS_GCF_002087085.1,1911565.0
RS_GCF_003429665.1,399320.0
RS_GCF_008329965.1,2035349.0
RS_GCF_000222305.1,64895.0
RS_GCF_000500065.1,138.0
GB_GCA_012797605.1,568400.0
RS_GCF_000325665.1,29521.0
RS_GCF_900112165.1,34096.0
RS_GCF_003545885.1,171.0
RS_GCF_000243335.1,32205.0
RS_GCF_000266885.1,338321.0
RS_GCF_000158275.2,848.0
RS_GCF_014250685.1,180162.0
RS_GCF_000165505.1,167639.0
RS_GCF_003391055.1,623282.0
RS_GCF_004365575.1,1940855.0
RS_GCF_000469385.1,32067.0
RS_GCF_007990505.1,2755140.0
RS_GCF_000024565.1,34104.0
RS_GCF_000973085.1,168808.0
RS_GCF_902505095.1,1824856.0
RS_GCF_001517835.1,1792239.0
RS_GCF_000024405.1,32068.0
GB_GCA_003327425.1,2419833.0
GB_GCA_001872265.1,1432328.0
RS_GCF_010202265.1,1331051.0
GB_GCA_001872575.1,1803399.0
RS_GCF_009936135.1,2715734.0
RS_GCF_000217815.1,1643951.0
RS_GCF_000784835.1,2335.0
RS_GCF_001644665.1,2422.0
RS_GCF_003351105.1,2420.0
RS_GCF_000018605.1,28236.0
RS_GCF_000953715.1,1511648.0
RS_GCF_003148465.1,1255275.0
RS_GCF_900102615.1,28233.0
RS_GCF_900129175.1,160798.0
RS_GCF_002752635.1,1184396.0
RS_GCF_000023325.1,651456.0
RS_GCF_009936215.1,1769718.0
RS_GCF_000745455.1,1495038.0
RS_GCF_900465355.1,2250122.0
RS_GCF_000284335.1,693074.0
RS_GCF_003570935.1,2498709.0
RS_GCF_000020945.1,68335.0
RS_GCF_003057965.1,227388.0
GB_GCA_000494225.1,1454777.0
RS_GCF_000021645.1,13.0
RS_GCF_004366815.1,1427172.0
RS_GCF_003860125.1,1434006.0
RS_GCF_000025885.1,81466.0
RS_GCF_000177335.1,638847.0
RS_GCF_000237805.1,428711.0
RS_GCF_000172975.1,47054.0
RS_GCF_001701045.1,508459.0
RS_GCF_000712295.1,2753.0
RS_GCF_000237825.1,81461.0
RS_GCF_000165795.1,81411.0
RS_GCF_000526375.1,290731.0
RS_GCF_000233775.1,336260.0
RS_GCF_000160455.2,49894.0
RS_GCF_000007925.1,1218.0
RS_GCF_002252705.1,2170427.0
RS_GCF_000316515.1,167375.0
RS_GCF_001904715.1,1177.0
RS_GCF_013393945.1,264688.0
RS_GCF_000316625.1,110103.0
RS_GCF_000340565.2,159191.0
RS_GCF_003367075.1,244599.0
RS_GCF_002368075.1,752201.0
RS_GCF_009712035.1,748770.0
RS_GCF_002934005.1,882045.0
RS_GCF_000317535.1,56106.0
RS_GCF_002368175.1,212347.0
RS_GCF_000332295.1,1049006.0
RS_GCF_000582685.1,482629.0
RS_GCF_012912135.1,383614.0
RS_GCF_000315565.1,221282.0
RS_GCF_002368315.1,1190.0
RS_GCF_000317285.1,1123.0
RS_GCF_002368395.1,1186.0
RS_GCF_000316665.1,373984.0
RS_GCF_001456025.1,996924.0
RS_GCF_000350105.1,98443.0
RS_GCF_003003885.1,1827277.0
RS_GCF_000317125.1,54298.0
RS_GCF_002939305.1,329162.0
RS_GCF_000317145.1,217161.0
RS_GCF_003003775.1,53402.0
RS_GCF_000317495.1,241421.0
RS_GCF_008974145.1,1125.0
RS_GCF_000147335.1,28070.0
RS_GCF_002172675.1,263510.0
RS_GCF_000025125.1,1453359.0
RS_GCF_000021805.1,2546365.0
RS_GCF_000478825.2,1142.0
GB_GCA_003249095.1,283821.0
RS_GCF_001904635.1,1616833.0
RS_GCF_001548095.1,669357.0
GB_GCA_003566215.1,102234.0
RS_GCF_001693255.1,132605.0
RS_GCF_000332035.1,102231.0
RS_GCF_003003995.1,44474.0
RS_GCF_000756305.1,52605.0
RS_GCF_900659865.1,945733.0
RS_GCF_000332055.1,52607.0
RS_GCF_000317575.1,102115.0
GB_GCA_000252485.1,1214.0
RS_GCF_001890765.1,1154.0
RS_GCF_007904085.1,76023.0
RS_GCF_000473895.1,582491.0
RS_GCF_000211815.1,619344.0
RS_GCF_000155555.1,669368.0
RS_GCF_000464785.1,54304.0
RS_GCF_000478195.2,28073.0
RS_GCF_009176225.1,2596745.0
RS_GCF_003838195.1,1458928.0
RS_GCF_000014265.1,1205.0
RS_GCF_000317475.1,44471.0
RS_GCF_000332155.1,1501433.0
RS_GCF_000332355.1,63132.0
RS_GCF_001276715.1,132607.0
RS_GCF_000317105.1,1158.0
GB_GCA_005518235.1,881023.0
GB_GCA_002340255.1,1233426.0
RS_GCF_001746915.1,1185872.0
RS_GCF_012911975.1,1120752.0
RS_GCF_002286735.1,1005722.0
RS_GCF_000733415.1,2108438.0
RS_GCF_001485215.1,47251.0
RS_GCF_010091945.1,2056239.0
RS_GCF_003003795.1,1844270.0
RS_GCF_000775285.1,1501143.0
RS_GCF_000332315.1,1222.0
RS_GCF_000010065.1,1129.0
RS_GCF_000018105.1,155977.0
RS_GCF_000505665.1,146785.0
RS_GCF_000022045.1,43988.0
RS_GCF_001870225.1,1188227.0
RS_GCF_003967015.1,1152.0
RS_GCF_000011385.1,33071.0
GB_GCA_001899335.1,1906125.0
RS_GCF_903866275.1,213484.0
GB_GCA_001899315.1,1906156.0
GB_GCA_001899385.1,1906162.0
GB_GCA_003864455.1,2507545.0
RS_GCF_900291955.1,2696673.0
RS_GCF_004103755.1,2576755.0
RS_GCF_000752215.1,1738645.0
RS_GCF_001305115.1,1924093.0
RS_GCF_009936055.1,1918385.0
RS_GCF_000526795.1,1263.0
RS_GCF_900155615.1,2895461.0
RS_GCF_000158655.1,1935927.0
RS_GCF_900104675.1,1935176.0
RS_GCF_000154565.1,244127.0
RS_GCF_900104615.1,1926663.0
RS_GCF_900148495.1,1980693.0
RS_GCF_004340125.1,1892380.0
RS_GCF_003814745.1,596767.0
RS_GCF_000820765.1,1470353.0
RS_GCF_900103835.1,258514.0
RS_GCF_002160915.1,216851.0
RS_GCF_900167555.1,204475.0
RS_GCF_002160145.1,1940255.0
RS_GCF_002160015.1,52784.0
RS_GCF_900759375.1,1905344.0
RS_GCF_014287275.1,1929305.0
RS_GCF_001486165.1,1929297.0
RS_GCF_900289145.1,2126544.0
RS_GCF_000178115.2,253238.0
RS_GCF_000403435.2,2591381.0
RS_GCF_000283575.1,459786.0
RS_GCF_003612335.1,2172004.0
RS_GCF_000508885.1,946234.0
RS_GCF_014287675.1,1017280.0
RS_GCF_004154955.1,1392389.0
RS_GCF_000620945.1,2211178.0
RS_GCF_900130065.1,44748.0
RS_GCF_900176335.1,100175.0
RS_GCF_003096535.1,2048137.0
RS_GCF_900155735.1,1928820.0
RS_GCF_900167005.1,580596.0
RS_GCF_002874775.1,2039302.0
RS_GCF_002252565.1,2304687.0
RS_GCF_000621765.1,1200657.0
RS_GCF_000025225.2,1637257.0
RS_GCF_002998295.1,236752.0
RS_GCF_000521465.1,35829.0
RS_GCF_002844395.1,1890281.0
RS_GCF_001262605.1,1486726.0
RS_GCF_005473905.1,1508657.0
RS_GCF_002896855.1,2304693.0
RS_GCF_003337415.1,1486725.0
RS_GCF_000331995.1,2304691.0
RS_GCF_009911195.1,2163168.0
RS_GCF_001881565.1,1432051.0
RS_GCF_900766575.1,1427378.0
RS_GCF_900102515.1,830.0
RS_GCF_002735305.1,1766253.0
RS_GCF_900107245.1,140625.0
RS_GCF_003470905.1,841.0
RS_GCF_000160115.1,177971.0
RS_GCF_000703005.1,46205.0
RS_GCF_002161285.1,572511.0
RS_GCF_900129135.1,420345.0
RS_GCF_900772675.1,1407607.0
RS_GCF_000173815.1,248744.0
RS_GCF_000797495.1,588605.0
GB_GCA_003148945.1,1774128.0
RS_GCF_000169235.1,189330.0
RS_GCF_900312975.1,2717089.0
RS_GCF_001754075.1,2023266.0
RS_GCF_008281175.1,1918452.0
RS_GCF_013300725.1,1924081.0
RS_GCF_902381685.1,2005355.0
RS_GCF_001280875.1,1769710.0
RS_GCF_002160525.1,2316020.0
RS_GCF_000509105.1,1918542.0
RS_GCF_900765975.1,2676048.0
RS_GCF_900142165.1,241189.0
RS_GCF_902362725.1,2678884.0
RS_GCF_003201285.1,1763508.0
RS_GCF_900096945.1,1855714.0
RS_GCF_900112085.1,31980.0
RS_GCF_000154245.1,33042.0
RS_GCF_900016875.1,2569097.0
RS_GCF_001404655.1,207244.0
RS_GCF_004340975.1,1918511.0
RS_GCF_014202115.1,2316203.0
RS_GCF_000160035.2,43996.0
RS_GCF_002904165.1,1663717.0
RS_GCF_900143645.1,1843210.0
RS_GCF_003752155.1,1780122.0
RS_GCF_000018685.1,1506553.0
RS_GCF_900142955.1,653683.0
RS_GCF_900141895.1,115543.0
RS_GCF_000146185.1,28050.0
RS_GCF_003432035.1,2719231.0
RS_GCF_003201875.1,1649459.0
RS_GCF_005845215.1,2719313.0
RS_GCF_003862485.1,1164882.0
RS_GCF_000235445.1,43994.0
RS_GCF_003014445.1,1213720.0
RS_GCF_004216775.1,1918450.0
RS_GCF_002007235.1,265975.0
RS_GCF_900538275.1,2603323.0
RS_GCF_003313305.1,1348611.0
RS_GCF_004342165.1,1434023.0
RS_GCF_000178835.2,698776.0
RS_GCF_001282685.1,1973274.0
RS_GCF_001466305.1,1185408.0
RS_GCF_003865035.1,2039240.0
RS_GCF_004362975.1,1637744.0
RS_GCF_009936045.1,1926556.0
RS_GCF_002243385.1,86331.0
RS_GCF_009695865.1,1935192.0
RS_GCF_900104645.1,1980680.0
RS_GCF_004103735.1,2060094.0
RS_GCF_000426305.1,109326.0
RS_GCF_900605495.1,2005387.0
RS_GCF_900103005.1,65402.0
RS_GCF_900142285.1,166484.0
RS_GCF_900142245.1,1884934.0
RS_GCF_900167445.1,1884930.0
RS_GCF_001282725.1,2004411.0
RS_GCF_004345705.1,2018663.0
RS_GCF_002270055.1,1929105.0
RS_GCF_001562415.1,648799.0
RS_GCF_014205875.1,1780299.0
RS_GCF_900142145.1,390805.0
RS_GCF_900106845.1,1501226.0
RS_GCF_001006285.1,1849822.0
RS_GCF_900114105.1,1505652.0
RS_GCF_000154445.1,1505657.0
RS_GCF_900129815.1,1505660.0
RS_GCF_900243075.1,1870884.0
RS_GCF_008151785.1,2743582.0
RS_GCF_900240845.1,1257.0
RS_GCF_900142235.1,214904.0
RS_GCF_900141635.1,1481960.0
RS_GCF_000238115.1,1913599.0
RS_GCF_001693775.2,1937664.0
RS_GCF_000196455.1,186831.0
RS_GCF_000423525.1,181069.0
RS_GCF_000163895.2,44259.0
RS_GCF_900188145.1,561442.0
RS_GCF_900100845.1,89958.0
RS_GCF_000621485.1,114627.0
RS_GCF_004345905.1,1890059.0
RS_GCF_900107405.1,69894.0
RS_GCF_009910325.1,2565776.0
RS_GCF_001182725.1,165779.0
RS_GCF_900119705.1,1161127.0
RS_GCF_000308275.2,1715798.0
RS_GCF_000311985.1,1472763.0
GB_GCA_900290095.1,2010182.0
RS_GCF_900120375.1,1930845.0
RS_GCF_000245755.1,31983.0
RS_GCF_000159695.1,150022.0
RS_GCF_900232905.1,2126548.0
RS_GCF_001407835.1,1945592.0
RS_GCF_001552895.1,543311.0
RS_GCF_000312505.2,1686313.0
RS_GCF_900120165.1,1582879.0
RS_GCF_000468535.1,1273095.0
RS_GCF_000227315.1,162289.0
RS_GCF_000221565.1,2024199.0
RS_GCF_001299475.1,1933048.0
RS_GCF_004101785.1,2692382.0
RS_GCF_900128955.1,41273.0
RS_GCF_004343355.1,1354809.0
RS_GCF_900106765.1,285105.0
RS_GCF_000751555.1,1347386.0
RS_GCF_900130025.1,165812.0
RS_GCF_000299355.1,1505664.0
RS_GCF_001855385.1,2042899.0
RS_GCF_900107485.1,415014.0
RS_GCF_001730685.1,171003.0
RS_GCF_003609645.1,99593.0
RS_GCF_000387765.1,1640153.0
RS_GCF_900626135.1,1924097.0
RS_GCF_000620125.1,516086.0
RS_GCF_001559865.1,2683336.0
RS_GCF_013403245.1,190972.0
RS_GCF_900142005.1,448125.0
RS_GCF_000247605.1,33951.0
RS_GCF_900142645.1,1730.0
RS_GCF_009696145.1,113286.0
RS_GCF_900128885.1,274470.0
RS_GCF_003317055.1,696745.0
RS_GCF_005844425.1,264995.0
RS_GCF_900167305.1,218204.0
RS_GCF_003288255.1,1769729.0
RS_GCF_000744935.1,1755832.0
RS_GCF_900447045.1,1485.0
RS_GCF_001403615.1,1924062.0
RS_GCF_000701905.1,1155385.0
RS_GCF_000495435.3,1408818.0
RS_GCF_000297115.1,44258.0
RS_GCF_000430995.1,150333.0
RS_GCF_000601455.1,1403538.0
RS_GCF_004364155.1,1434004.0
RS_GCF_001317355.1,44261.0
RS_GCF_900142105.1,667112.0
RS_GCF_014287795.1,990721.0
RS_GCF_004138105.1,2712271.0
RS_GCF_000526435.1,715222.0
RS_GCF_000213255.1,252965.0
RS_GCF_000763575.1,1754.0
RS_GCF_004345675.1,249529.0
RS_GCF_000747665.1,28895.0
RS_GCF_008274215.1,2707768.0
RS_GCF_000427425.1,862261.0
RS_GCF_000421725.1,44000.0
RS_GCF_000328765.2,499228.0
RS_GCF_003691585.1,2770094.0
RS_GCF_001562425.1,555078.0
RS_GCF_900142995.1,591374.0
RS_GCF_000144645.1,291988.0
RS_GCF_001601575.1,159730.0
RS_GCF_003463825.1,29465.0
RS_GCF_000455225.1,906.0
RS_GCF_900095855.1,156454.0
RS_GCF_003467125.1,1980685.0
RS_GCF_001553355.1,39948.0
RS_GCF_001717505.1,209879.0
RS_GCF_902506685.1,909928.0
RS_GCF_003269275.1,33024.0
RS_GCF_900112895.1,40840.0
RS_GCF_900291475.1,904.0
RS_GCF_000384135.1,78119.0
RS_GCF_000155955.1,52225.0
RS_GCF_000468035.1,82202.0
RS_GCF_000208405.1,970.0
RS_GCF_900141865.1,82373.0
RS_GCF_900129225.1,55506.0
RS_GCF_010669225.1,158846.0
RS_GCF_014201835.1,864.0
RS_GCF_900109225.1,84034.0
RS_GCF_900086705.1,1973275.0
RS_GCF_900176355.1,2375.0
RS_GCF_003966895.1,2093783.0
RS_GCF_900476375.1,2498454.0
RS_GCF_000169155.1,261684.0
RS_GCF_900102435.1,909931.0
RS_GCF_004339805.1,244825.0
RS_GCF_001611555.1,1794910.0
RS_GCF_000219125.1,2373.0
RS_GCF_900114615.1,365348.0
RS_GCF_900110485.1,112902.0
RS_GCF_003990955.1,146813.0
RS_GCF_000374545.1,81463.0
RS_GCF_001570625.1,862.0
RS_GCF_900129805.1,54293.0
RS_GCF_009734445.1,2293313.0
RS_GCF_000092405.1,129001.0
RS_GCF_000946815.1,862071.0
RS_GCF_000305935.1,140458.0
RS_GCF_001267405.1,44260.0
RS_GCF_900176005.1,202949.0
RS_GCF_002207765.1,1326739.0
RS_GCF_000620305.1,293136.0
RS_GCF_900129285.1,2282741.0
RS_GCF_000429345.1,418453.0
RS_GCF_002933875.1,2026179.0
RS_GCF_000376385.1,510701.0
RS_GCF_008124625.1,68034.0
GB_GCA_000010565.1,191373.0
RS_GCF_002005145.1,1562.0
RS_GCF_000711975.1,2282743.0
RS_GCF_000024205.1,2282742.0
RS_GCF_000018425.1,471826.0
GB_GCA_001899445.1,1919276.0
RS_GCF_003815015.1,1914252.0
RS_GCF_003368535.1,42837.0
RS_GCF_001950325.1,129957.0
RS_GCF_001263415.1,278993.0
RS_GCF_003054495.1,178898.0
RS_GCF_000231385.2,79206.0
RS_GCF_000243135.2,36853.0
